EAR,MAR,CIR,MOE,EAR_N,MAR_N,CIR_N,MOE_N,State
0.308758835,1.029714176,0.620027826,3.335011206,0.074608921,1.473920893,1.03397374,0.115429983,0
0.341926815,0.986211113,0.665858725,2.884275438,1.012440987,-0.339352122,2.085095199,-1.072042722,0
0.205085557,1.034984611,0.523072661,5.046599205,-2.856776301,1.693600533,-1.189671387,4.624643969,0
0.277572236,1.000176975,0.607444139,3.60330338,-0.807199187,0.242766005,0.745369674,0.822251266,0
0.213970536,1.008460938,0.501746958,4.713083197,-2.605551532,0.58805402,-1.678771631,3.745989148,0
0.390508492,0.981778937,0.770067851,2.514103936,2.386098831,-0.524091861,4.475108285,-2.047267199,0
0.282539969,0.987158933,0.547467255,3.493873578,-0.66673541,-0.299845572,-0.630186809,0.533956187,0
0.269723669,0.982080831,0.547500865,3.641062854,-1.029119183,-0.511508484,-0.629415959,0.921729379,0
0.294871795,0.982212521,0.635860726,3.330981594,-0.318050268,-0.50601943,1.397097769,0.104813887,0
0.237970238,0.960102601,0.463063252,4.034549062,-1.926954564,-1.427594118,-2.565973808,1.958376935,0
0.313019932,1.018559231,0.637376474,3.253975631,0.195092393,1.008966051,1.431861113,-0.098059916,0
0.307821076,0.977329225,0.600444023,3.174991258,0.048093561,-0.709562566,0.584823581,-0.30614588,0
0.320899717,0.972908898,0.663131586,3.031816001,0.417895091,-0.893808424,2.022548855,-0.683344057,0
0.316884068,1.022714528,0.622490713,3.227409111,0.304351696,1.182165041,1.090459508,-0.168049962,0
0.370579669,1.020196774,0.689119319,2.752975567,1.822606872,1.077221274,2.618571732,-1.417954947,0
0.342231608,1.004648578,0.626537388,2.935580923,1.021059075,0.429149132,1.18326909,-0.936877361,0
0.307821076,1.005965115,0.598503183,3.268018968,0.048093561,0.484024342,0.540310842,-0.061062453,0
0.334208225,1.005758707,0.682858911,3.00937748,0.794196143,0.475420977,2.474990673,-0.742458804,0
0.341796751,0.987045153,0.717490878,2.887813152,1.008763407,-0.304588092,3.269267115,-1.06272254,0
0.342231608,1.074881102,0.611255835,3.140800201,1.021059075,3.356546223,0.832790069,-0.396222928,0
0.256965229,1.019803903,0.520373681,3.968645514,-1.389866936,1.060845818,-1.251571887,1.784752673,0
0.305714152,1.034312322,0.678618664,3.383266085,-0.011480183,1.665578546,2.377741561,0.24255846,0
0.327371042,1.028408315,0.623946922,3.14141504,0.60087324,1.419490629,1.123857322,-0.39460312,0
0.341820504,1.030399487,0.578058356,3.014446105,1.009435033,1.502485699,0.071413279,-0.729105407,0
0.327371042,1.007518903,0.620455318,3.077605451,0.60087324,0.548788568,1.04377817,-0.562710803,0
0.323637043,1.038427275,0.632207058,3.208616862,0.495293596,1.83709594,1.313301707,-0.21755853,0
0.369359707,1,0.653963138,2.7073879,1.788112166,0.235389401,1.812272554,-1.5380566,0
0.332820118,1.024549108,0.645849282,3.078386952,0.754947085,1.258633096,1.626183081,-0.560651922,0
0.361087706,1.019225848,0.651147468,2.822654522,1.554219505,1.036751611,1.747695786,-1.234384298,0
0.368762714,1.017563208,0.644144686,2.759398307,1.771232061,0.967450304,1.587088551,-1.401034105,0
0.351357404,1.004883775,0.637029827,2.860004548,1.279093032,0.438952466,1.423910847,-1.135984884,0
0.337345363,1.015392485,0.666285166,3.009949438,0.8828994,0.876971284,2.094875517,-0.740951968,0
0.297188775,0.988224227,0.594032825,3.325240759,-0.252537139,-0.255442507,0.437784181,0.089689537,0
0.32476782,0.986760228,0.6202006,3.038355919,0.527266555,-0.316464189,1.037936275,-0.666114506,0
0.338356822,0.960985288,0.659809702,2.84015343,0.911498635,-1.390802415,1.946362203,-1.188283064,0
0.351351351,1.01368415,0.698292715,2.885101042,1.278921878,0.805765323,2.828961529,-1.069867651,0
0.308290615,1.123300665,0.613261371,3.643642102,0.061369893,5.374746367,0.878786589,0.928524461,0
0.342105263,1,0.718782175,2.923076923,1.017486658,0.235389401,3.298882717,-0.969819406,0
0.338795195,1.040814475,0.630667184,3.072105183,0.923893739,1.936598027,1.277985036,-0.577201372,0
0.284574379,1.011727278,0.604539928,3.555229682,-0.609212021,0.72419997,0.678762238,0.695600113,0
0.328947368,1.019415234,0.679639039,3.099022312,0.645444229,1.044645534,2.40114363,-0.506287639,0
0.392680462,1.020384553,0.710891138,2.598511137,2.447511761,1.085048209,3.117903542,-1.824894683,0
0.355768484,1.013066756,0.701592071,2.847544965,1.403817306,0.78003143,2.904631523,-1.168809913,0
0.338356822,1,0.659809702,2.955459845,0.911498635,0.235389401,1.946362203,-0.884505929,0
0.382486385,1,0.677376694,2.61447215,2.159271936,0.235389401,2.349257234,-1.782845065,0
0.392823854,0.986074168,0.71107691,2.510219674,2.451566218,-0.345060205,3.122164189,-2.057500368,0
0.355140208,0.979698858,0.71022709,2.758625567,1.386052656,-0.610792682,3.102673757,-1.403069904,0
0.329885785,0.980122512,0.621014079,2.971096529,0.671978178,-0.593134165,1.056593234,-0.84331076,0
0.328833526,1.00601104,0.678411336,3.059332336,0.642225311,0.485938567,2.372986538,-0.610851701,0
0.329999992,0.993181489,0.579077122,3.009640948,0.675207396,-0.048816393,0.094778457,-0.741764691,0
0.328947368,0.993786764,0.694135612,3.021111761,0.645444229,-0.023587626,2.733619305,-0.711544597,0
0.352260686,1.020659023,0.692843602,2.897453681,1.304633533,1.096488502,2.703987337,-1.037324368,0
0.32476782,1.039662867,0.6202006,3.201249641,0.527266555,1.888597272,1.037936275,-0.236967628,0
0.303228434,0.960985288,0.598602043,3.169179334,-0.081764407,-1.390802415,0.542578181,-0.321457514,0
0.316884068,0.993534655,0.635642747,3.135325363,0.304351696,-0.034095883,1.392098478,-0.4106465,0
0.311310118,0.967241209,0.62221432,3.107002154,0.146747024,-1.130046241,1.084120479,-0.485264581,0
0.395066258,1,0.73234079,2.531220979,2.514970678,0.235389401,3.609846533,-2.002171995,0
0.361505069,0.975537217,0.663562272,2.698543678,1.566020514,-0.784256131,2.032426561,-1.561356885,0
0.303670601,0.986604669,0.592967959,3.248930477,-0.069262059,-0.322948109,0.413361706,-0.111351479,0
0.385342485,0.98775464,0.705019021,2.563316217,2.240028808,-0.275015593,2.983227863,-1.917616427,0
0.215901032,0.993647742,0.508441255,4.602329745,-2.550966324,-0.029382262,-1.525239407,3.454206888,0
0.342492019,1.013214353,0.665280418,2.958359021,1.028422258,0.786183492,2.071831842,-0.87686799,0
0.369231878,0.980709585,0.7354483,2.656080481,1.784497793,-0.568664079,3.681116599,-1.673227054,0
0.270845362,0.960786023,0.601108522,3.547360069,-0.997403044,-1.39910807,0.600063718,0.674867453,0
0.31644608,1,0.640654107,3.160096026,0.29196749,0.235389401,1.507032887,-0.345387676,0
0.297476012,0.970338144,0.583437639,3.261903831,-0.244415437,-1.000961328,0.194785956,-0.07717291,0
0.338276401,0.98157662,0.659115183,2.901699966,0.909224708,-0.532524757,1.930433556,-1.026137442,0
0.338356822,0.989440971,0.659809702,2.924253059,0.911498635,-0.204726784,1.946362203,-0.966720851,0
0.372099448,1.025601411,0.70103216,2.756256202,1.865578968,1.30249467,2.891790086,-1.409312047,0
0.243548972,1.028051015,0.520192685,4.221126485,-1.769214622,1.404597837,-1.255722991,2.449919015,0
0.341632415,1.039413437,0.670283979,3.042490674,1.004116778,1.878200684,2.186587405,-0.65522141,0
0.284670471,1.018997096,0.597093779,3.57956725,-0.606494987,1.02721689,0.507986462,0.75971794,0
0.299909485,0.969209828,0.589372369,3.231674476,-0.175608441,-1.047991205,0.330897653,-0.15681277,0
0.277472842,0.975436282,0.573258484,3.515429745,-0.810009571,-0.788463271,-0.038670708,0.590746356,0
0.295405059,0.974873566,0.581345857,3.300124819,-0.302972113,-0.811918125,0.146811386,0.023521074,0
0.310697356,0.921171397,0.64097634,2.964851101,0.129421014,-3.05030522,1.514423236,-0.85976447,0
0.3113729,1,0.628753773,3.211583285,0.148522178,0.235389401,1.234101375,-0.209743429,0
0.284574379,1.019087608,0.614777672,3.581094029,-0.609212021,1.030989598,0.913562628,0.763740269,0
0.3113729,0.974146774,0.628753773,3.128553497,0.148522178,-0.842211891,1.234101375,-0.428487123,0
0.325329704,1,0.678919374,3.073804786,0.543153944,0.235389401,2.384638255,-0.572723734,0
0.32476782,1,0.6202006,3.079122803,0.527266555,0.235389401,1.037936275,-0.558713307,0
0.297188775,0.967646961,0.6383211,3.256001043,-0.252537139,-1.113133877,1.453525888,-0.092723926,0
0.296863919,0.986760228,0.602425645,3.323947993,-0.261722508,-0.316464189,0.630271636,0.086283719,0
0.333396931,0.992762269,0.624461395,2.977718682,0.771256603,-0.066290094,1.135656658,-0.825864563,0
0.298088105,1,0.643589083,3.354712858,-0.227108365,0.235389401,1.574345907,0.167334393,0
0.333333333,0.973943844,0.702401541,2.921831531,0.769458372,-0.850670344,2.923196525,-0.973100418,0
0.342891984,1.030525031,0.605788859,3.005392602,1.039731359,1.507718556,0.707406201,-0.752957048,0
0.249235467,1.012522227,0.490466694,4.06251261,-1.608427694,0.757334632,-1.937481976,2.03204748,0
0.315680185,0.994024877,0.642112916,3.148835195,0.270311639,-0.013662704,1.540490346,-0.37505457,0
0.360555128,0.982091343,0.705904276,2.723831304,1.539160718,-0.511070323,3.003530977,-1.494736112,0
0.324205936,0.980709585,0.609196973,3.024958755,0.511379167,-0.568664079,0.785570524,-0.701409613,0
0.334208225,0.98775464,0.585712323,2.955506672,0.794196143,-0.275015593,0.246955313,-0.884382562,0
0.324205936,1,0.676570805,3.084459254,0.511379167,0.235389401,2.330774371,-0.544654318,0
0.243154452,0.994370851,0.548907543,4.08946183,-1.78036975,0.000758002,-0.597154119,2.103045756,0
0.359770696,1.005602285,0.613347489,2.795120044,1.516980751,0.468901045,0.880761683,-1.306924452,0
0.315352999,0.962050119,0.597837478,3.050708645,0.261060372,-1.346418634,0.525043048,-0.633570995,0
0.298414301,1.010779134,0.543404224,3.387167209,-0.217885118,0.684679908,-0.723371516,0.252836052,0
0.297476012,1.099385083,0.651786593,3.695710034,-0.244415437,4.377908987,1.76235397,1.065698507,0
0.310810811,0.994286321,0.650207242,3.199008162,0.132628988,-0.002765345,1.726131927,-0.242872851,0
0.305555556,0.948500912,0.625526153,3.104184801,-0.015964534,-1.911169975,1.160076649,-0.492686954,0
0.359431652,0.972231076,0.708619307,2.704912245,1.507394191,-0.922061058,3.06579962,-1.544578764,0
0.372679041,0.988211769,0.662983856,2.651642993,1.881967104,-0.255961786,2.019160706,-1.684917708,0
0.382017058,1.037939009,0.726289459,2.716996501,2.146001611,1.81674428,3.471060613,-1.512742542,0
0.368762714,1.048726437,0.672310506,2.843905844,1.771232061,2.266380489,2.233065358,-1.178397251,0
0.36889038,0.987213333,0.702717601,2.676169906,1.774841841,-0.297578109,2.930445299,-1.620301049,0
0.236020072,0.979954192,0.528240932,4.15199515,-1.982095964,-0.600149981,-1.071138245,2.267791081,0
0.368849188,1.005515762,0.629786916,2.726089126,1.77367715,0.465294632,1.257796297,-1.488787831,0
0.277777778,0.994143752,0.646495837,3.578917507,-0.801387441,-0.008707821,1.641011673,0.758006177,0
0.328833526,0.97334038,0.668876338,2.959979146,0.642225311,-0.875823621,2.154303463,-0.872599736,0
0.332757626,0.998052578,0.626062089,2.999337955,0.753180128,0.154217946,1.172368199,-0.768908141,0
0.277350098,0.946430313,0.591130879,3.412403022,-0.813480179,-1.99747564,0.371228681,0.319320322,0
0.315680185,0.949668943,0.659891571,3.008326111,0.270311639,-1.862484657,1.94823984,-0.745228658,0
0.284396771,0.953282144,0.590378848,3.351944336,-0.614233934,-1.711881023,0.353981021,0.160040663,0
0.230571051,0.972488068,0.486774937,4.21773707,-2.136168253,-0.911349275,-2.022151581,2.44098953,0
0.338918911,1,0.640938666,2.950558286,0.927391825,0.235389401,1.513559181,-0.897419188,0
0.234591779,1.082082085,0.527042284,4.61261724,-2.022481249,3.656694032,-1.098628959,3.481309505,0
0.341604565,1.030344306,0.648727592,3.016190092,1.003329316,1.500185646,1.692196468,-0.724510836,0
0.365213514,1.074887142,0.635695216,2.943174612,1.670877632,3.356797971,1.393301834,-0.916871628,0
0.32476782,1.01245485,0.6202006,3.117472815,0.527266555,0.75452625,1.037936275,-0.457679408,0
0.308690042,1.029871689,0.683738859,3.336264699,0.072663769,1.480486296,2.495172073,0.118732336,0
0.324324324,0.949419232,0.727184444,2.927375964,0.514726618,-1.872893011,3.491586906,-0.958493493,0
0.30543774,0.954184012,0.627936306,3.123988584,-0.019295806,-1.674289827,1.215352971,-0.440513481,0
0.297910284,0.985290039,0.640793689,3.30733812,-0.232136304,-0.37774389,1.510234172,0.042524665,0
0.365250473,0.986218909,0.676502861,2.700116723,1.671922656,-0.33902716,2.329216069,-1.557212665,0
0.270171613,0.924097059,0.574088188,3.420407672,-1.016453445,-2.928359195,-0.019641639,0.340408738,0
0.329494666,1.060531224,0.622162977,3.218659769,0.660919177,2.758421755,1.082942953,-0.191100285,0
0.326322672,0.966194161,0.618653009,2.960855139,0.571230357,-1.173688746,1.002442609,-0.870291916,0
0.270845362,0.955494564,0.618837564,3.52782324,-0.997403044,-1.619664049,1.006675343,0.623397274,0
0.333825703,0.947223223,0.683188823,2.837478406,0.783380226,-1.96442596,2.48255714,-1.195330469,0
0.363248568,0.993847243,0.678197636,2.73599769,1.615318348,-0.021066763,2.36808537,-1.462683514,0
0.29598661,0.982370553,0.563753871,3.318969572,-0.286528614,-0.499432442,-0.256656894,0.073167965,0
0.32459451,0.994370851,0.623235341,3.063424734,0.522366183,0.000758002,1.107537383,-0.600070196,0
0.32590803,1.01017132,0.615506632,3.099559465,0.559506264,0.659345318,0.930281146,-0.504872499,0
0.256712352,1.037607032,0.575021836,4.041905365,-1.397017093,1.802906986,0.001771369,1.977757266,0
0.350336398,0.97863572,0.644780344,2.793417205,1.250223832,-0.655105871,1.601667223,-1.311410616,0
0.314931763,0.969134126,0.572939444,3.077282893,0.249149829,-1.05114661,-0.045987816,-0.56356059,0
0.325378395,0.988690371,0.676787207,3.038586414,0.544530711,-0.23601291,2.33573748,-0.665507262,0
0.333333333,0.943430364,0.662749509,2.830291092,0.769458372,-2.12251801,2.01378602,-1.214265596,0
0.32548006,0.994585341,0.628117891,3.055748915,0.547405308,0.009698268,1.219517578,-0.620292298,0
0.337874491,1.015659935,0.643617147,3.006027274,0.89786062,0.888119007,1.574989566,-0.75128499,0
0.274914103,0.994929341,0.603689955,3.6190553,-0.882358495,0.024036705,0.659268291,0.863750024,0
0.276134025,0.984783559,0.559841226,3.566324568,-0.847864907,-0.398854728,-0.346392535,0.724829818,0
0.350782119,1.018920849,0.67050102,2.904711485,1.262826703,1.024038831,2.191565195,-1.018203533,0
0.308758835,0.986211113,0.620027826,3.19411463,0.074608921,-0.339352122,1.03397374,-0.255764962,0
0.299906294,1.01991417,0.648483217,3.400776144,-0.175698676,1.06544191,1.686591779,0.288689071,0
0.205926381,0.981004711,0.500195482,4.763861259,-2.833001813,-0.556362799,-1.714354393,3.879765003,0
0.375832409,1.012397168,0.718561766,2.693746314,1.971129295,0.752121971,3.293827699,-1.57399564,0
0.324115679,0.977533636,0.609368195,3.016002306,0.508827135,-0.701042385,0.789497474,-0.725005562,0
0.338805202,0.977040178,0.654804205,2.883781511,0.924176688,-0.721610493,1.831562237,-1.073343982,0
0.313485595,1.083712596,0.631711543,3.456977336,0.208259098,3.724656147,1.301937188,0.436752276,0
0.303670601,1.008778515,0.58833198,3.321949879,-0.069262059,0.601291099,0.307036565,0.081019648,0
0.321538454,1.005661016,0.60327524,3.127653954,0.435955501,0.471349051,0.649756894,-0.430856988,0
0.333879334,1.06778123,0.65168218,3.198105184,0.78489667,3.060612881,1.759959288,-0.245251765,0
0.20130497,1,0.474885093,4.967587249,-2.96367327,0.235389401,-2.294842515,4.416485337,0
0.308124298,1,0.651680852,3.245443498,0.056667239,0.235389401,1.759928825,-0.120537996,0
0.171928213,1.054775287,0.406477886,6.134975003,-3.794307668,2.518505674,-3.863746567,7.491992521,0
0.308657387,1.005093239,0.627956032,3.256339494,0.071740439,0.447683238,1.215805376,-0.091832269,0
0.329338678,1.075494535,0.58804107,3.26561867,0.656508586,3.382115021,0.300364598,-0.067386089,0
0.334318072,1.020021786,0.633738875,3.051051892,0.79730208,1.069927532,1.348433588,-0.632666704,0
0.33322381,1.01245485,0.652990273,3.038362861,0.766361583,0.75452625,1.789960115,-0.666096217,0
0.249615088,1.022632768,0.509959602,4.096838756,-1.597693811,1.178757165,-1.490416458,2.122480421,0
0.334318072,1.041563255,0.594351789,3.115485947,0.79730208,1.96780832,0.445099537,-0.462913854,0
0.346989461,1.049860092,0.626788635,3.025625301,1.155588447,2.313632955,1.189031374,-0.699653583,0
0.316227293,1.048385001,0.589839948,3.315289431,0.285781231,2.252148949,0.341621467,0.063472558,0
0.316884068,1.036073793,0.595831924,3.269567322,0.304351696,1.7389993,0.479046106,-0.056983282,0
0.38144689,1.017932027,0.74983906,2.668607485,2.129880001,0.982823212,4.011165466,-1.640224403,0
0.350445861,1.031580967,0.640418167,2.943624346,1.253318924,1.551731562,1.501621665,-0.915686795,0
0.334208225,1.040248426,0.585712323,3.112575774,0.794196143,1.913004274,0.246955313,-0.470580763,0
0.347103508,0.980954538,0.668946142,2.826115306,1.158813166,-0.558454076,2.155904424,-1.225266793,0
0.263449517,1.061460699,0.584368,4.029085772,-1.20652224,2.797163686,0.216123558,1.943983782,0
0.3167744,1.046353985,0.587730708,3.303151969,0.301250824,2.167493118,0.29324653,0.031496165,0
0.320512821,1.040085467,0.663414446,3.245066656,0.406955492,1.90621187,2.029036202,-0.121530795,0
0.341986867,1.026821368,0.668203174,3.002516958,1.014138984,1.353344316,2.138864609,-0.760532991,0
0.34299717,1.026821368,0.59917862,2.993673001,1.042705532,1.353344316,0.555801848,-0.783832579,0
0.365732308,1.018579862,0.669298999,2.785042062,1.685546663,1.009825954,2.163997109,-1.333475102,0
0.28889358,1.063933966,0.562862979,3.682788547,-0.487085645,2.900253172,-0.277089304,1.03165658,0
0.355132815,1.061392082,0.589555638,2.988718696,1.3858436,2.794303622,0.335100884,-0.796884799,0
0.341632415,0.994370851,0.670283979,2.910645496,1.004116778,0.000758002,2.186587405,-1.002570259,0
0.358856411,1.019559238,0.709756002,2.841134243,1.491129128,1.050647819,3.091869467,-1.185699092,0
0.346040111,0.982860939,0.721017979,2.840309283,1.128745356,-0.478992419,3.350160387,-1.187872465,0
0.358959957,1,0.661827048,2.785826056,1.494056901,0.235389401,1.99262958,-1.331409656,0
0.324205936,1.017762599,0.676570805,3.139247267,0.511379167,0.975761213,2.330774371,-0.400314164,0
0.327927023,1.032782032,0.623064759,3.14942643,0.616593721,1.60179375,1.103625114,-0.373496948,0
0.291713641,0.978984347,0.639387454,3.35597726,-0.407347769,-0.640574599,1.477982477,0.170665487,0
0.342137043,0.989941406,0.667917246,2.893406094,1.018385248,-0.183867911,2.132306901,-1.04798782,0
0.307147558,1.026266195,0.661794718,3.341280654,0.029049704,1.330203863,1.991888086,0.131946973,0
0.3407281,1.092445791,0.638882661,3.206209855,0.978547049,4.088668851,1.466405181,-0.22389984,0
0.374532127,1.052187907,0.672704072,2.809339522,1.934363519,2.410659766,2.242091689,-1.269462941,0
0.332573413,1.020410267,0.650268055,3.068225626,0.747971444,1.086120001,1.727526649,-0.587422147,0
0.276912645,1.031366479,0.584100131,3.724519258,-0.825849265,1.542791372,0.20998006,1.141597004,0
0.34261059,0.944176846,0.715587168,2.755830889,1.031774877,-2.09140353,3.225605947,-1.410432542,0
0.342137043,1.026821368,0.635728398,3.001199046,1.018385248,1.353344316,1.394062853,-0.764005057,0
0.328492707,1.046111208,0.621133439,3.184579704,0.632588575,2.157373815,1.05933072,-0.28088492,0
0.384536956,1.028361848,0.688206031,2.674286128,2.217252311,1.417553824,2.597625676,-1.625263902,0
0.364332992,0.980946894,0.744575151,2.692445968,1.645980672,-0.558772671,3.890438888,-1.577421428,0
0.350719384,0.975069392,0.670712337,2.780198173,1.261052869,-0.803755808,2.196411705,-1.346236428,0
0.342492019,0.975140364,0.665280418,2.847191497,1.028422258,-0.800797594,2.071831842,-1.16974113,0
0.368762714,1.019151333,0.672310506,2.763704937,1.771232061,1.033645714,2.233065358,-1.3896882,0
0.32100519,1.054945823,0.64369319,3.286382452,0.420877346,2.525613851,1.576733576,-0.012683476,0
0.319951044,1.060445093,0.638185344,3.314397973,0.391071148,2.754831693,1.450412352,0.061123993,0
0.354629056,1.049433201,0.708183939,2.959242016,1.371599701,2.29583949,3.055814557,-0.874541722,0
0.36015602,1.038174112,0.666662906,2.882567706,1.527875856,1.826543729,2.103538896,-1.076541777,0
0.364340152,1.029211357,0.657924006,2.824863937,1.646183144,1.452962661,1.903114168,-1.228563548,0
0.256124969,0.99700299,0.546404892,3.89264269,-1.413625458,0.110469532,-0.654551855,1.584521662,0
0.359432597,1.048618054,0.675470341,2.917426135,1.507420927,2.261862912,2.305535452,-0.984706525,0
0.292103119,0.978188526,0.524904843,3.348778094,-0.396335202,-0.673745615,-1.147650687,0.151699133,0
0.299549642,1.010481468,0.613645562,3.373335591,-0.185783094,0.672272729,0.887597925,0.216396367,0
0.313137518,0.99804973,0.603197324,3.187256945,0.198417164,0.154099216,0.647969913,-0.273831673,0
0.250005844,0.970100644,0.58586031,3.880311874,-1.586645112,-1.010860665,0.250349365,1.552035872,0
0.321313431,1.024634233,0.658503911,3.188893258,0.429592928,1.262181247,1.916414164,-0.269520774,0
0.204725581,0.96663233,0.468120995,4.721600137,-2.866954723,-1.155425229,-2.44997559,3.768427202,0
0.355423463,1.063589075,0.692463194,2.992456003,1.394061741,2.88587756,2.695262772,-0.787038785,0
0.224666214,1.043809452,0.472297475,4.646045493,-2.303128832,2.061433166,-2.354188964,3.569376931,0
0.2995114,0.978878055,0.615122278,3.268249737,-0.186864381,-0.645004986,0.921466075,-0.060454488,0
0.287370269,0.999744996,0.634485337,3.478943727,-0.53015759,0.224760431,1.365553529,0.494623187,0
0.291713641,0.982212019,0.583355871,3.367041784,-0.407347769,-0.506040365,0.192910613,0.199815202,0
0.324089776,1.040722561,0.623235341,3.211216887,0.508094704,1.932766908,1.107537383,-0.210708711,0
0.364124866,0.96207063,0.680817382,2.642144823,1.640095876,-1.345563728,2.428168667,-1.709940834,0
0.323387087,0.984861785,0.617782603,3.045457981,0.488226017,-0.395594163,0.982480052,-0.647403977,0
0.287591683,0.987979895,0.5792537,3.435356286,-0.523897077,-0.265626648,0.098828228,0.379791172,0
0.293332988,0.965862618,0.583409289,3.292717345,-0.361560369,-1.187507949,0.194135739,0.004005931,0
0.243509708,1.022632768,0.580871058,4.19955647,-1.770324824,1.178757165,0.135921982,2.393092364,0
0.312110106,0.993464629,0.638340659,3.183058192,0.169366849,-0.037014662,1.453974473,-0.284893375,0
0.333333333,0.986393924,0.709024547,2.959181771,0.769458372,-0.331732295,3.075093703,-0.874700436,0
0.340639773,1.005749928,0.610504466,2.952532282,0.976049608,0.475055021,0.8155576,-0.892218655,0
0.308292828,1.007887446,0.623449415,3.269253626,0.061432463,0.564150005,1.112447103,-0.057809723,0
0.278733403,1.036065598,0.55593036,3.717048572,-0.774366923,1.738657691,-0.436087382,1.121915326,0
0.327680639,0.996088132,0.692649886,3.039813816,0.609627156,0.072336869,2.69954451,-0.662273648,0
0.318952613,1.026200337,0.607235894,3.2174069,0.362840269,1.327458818,0.740593622,-0.194400994,0
0.317302334,1.043523443,0.655947221,3.288735477,0.316178268,2.0495119,1.857777048,-0.006484382,0
0.318285096,1.072329885,0.651938412,3.369086072,0.343966094,3.250207687,1.765835922,0.205200921,0
0.309023455,0.986336082,0.643686271,3.191783883,0.082091088,-0.334143241,1.576574902,-0.261905362,0
0.308358962,0.940421748,0.641591748,3.049762978,0.063302425,-2.247921662,1.528537491,-0.636062373,0
0.350523743,0.961945615,0.644703362,2.744309437,1.255521058,-1.350774531,1.599901645,-1.440786045,0
0.249196935,1.004820411,0.520034241,4.032234227,-1.609517184,0.436311384,-1.259356872,1.952278452,0
0.385594811,1.0004561,0.683425707,2.594578742,2.247163397,0.254400349,2.487990007,-1.835254658,0
0.32644645,1.001869161,0.612630809,3.069015337,0.574730187,0.313298819,0.864324796,-0.585341636,0
0.327036815,1.001069633,0.626956674,3.061030403,0.591422899,0.279973329,1.192885308,-0.606378109,0
0.332181919,1.001645705,0.634151273,3.015352872,0.736901884,0.303984843,1.357891841,-0.726716511,0
0.2556018,1.026014562,0.532429414,4.014113219,-1.428418205,1.319715446,-0.975076329,1.904538282,0
0.307436716,1.004820411,0.641591748,3.268381292,0.037225702,0.436311384,1.528537491,-0.060107904,0
0.256431499,1.046070905,0.59919524,4.079338578,-1.404958275,2.155693953,0.556183002,2.07637584,0
0.32644645,0.977322313,0.608354466,2.993821235,0.574730187,-0.709850675,0.766247815,-0.783442054,0
0.311768485,1.002485599,0.592333988,3.215480864,0.159707452,0.338992888,0.398821739,-0.199475176,0
0.383219745,1.020924758,0.664707747,2.664071387,2.180007872,1.107564757,2.058697761,-1.652174847,0
0.306708275,1.057741429,0.562531692,3.448688919,0.016628863,2.642138899,-0.284687288,0.414916268,0
0.321975936,1.019821953,0.620584344,3.167385634,0.448325398,1.061598174,1.046737354,-0.326183053,0
0.332757626,0.997785158,0.633304269,2.998534305,0.753180128,0.143071453,1.33846599,-0.771025373,0
0.332181919,0.961945615,0.594978956,2.895839776,0.736901884,-1.350774531,0.459483474,-1.041576233,0
0.341604565,0.978008897,0.60940191,2.862985441,1.003329316,-0.681232799,0.790270724,-1.128131659,0
0.34659854,1.025068916,0.690852196,2.957510777,1.144535061,1.280299501,2.658314876,-0.879102705,0
0.32644645,1.054041899,0.612630809,3.228835542,0.574730187,2.48793694,0.864324796,-0.164292,0
0.370071613,1.016826756,0.691481372,2.747648621,1.808241467,0.936753868,2.672744899,-1.431988895,0
0.335918587,1.025914226,0.590771701,3.054056152,0.842556993,1.31553329,0.362991017,-0.624751919,0
0.257457372,1.009261714,0.562762267,3.920111917,-1.375951467,0.62143154,-0.27939911,1.656889908,0
0.360555128,1.025068916,0.61347157,2.843029646,1.539160718,1.280299501,0.883607468,-1.180705615,0
0.370618248,1.046070905,0.760539565,2.822502427,1.823697716,2.155693953,4.256579154,-1.234784995,0
0.346687623,0.995282993,0.646472897,2.870835091,1.147053901,0.038777444,1.64048555,-1.107451594,0
0.313137518,0.961945615,0.585280759,3.071958993,0.198417164,-1.350774531,0.237057502,-0.577586515,0
0.356976762,1.008435014,0.731034418,2.824931818,1.437981632,0.586973436,3.579885188,-1.228384717,0
0.302650417,0.99249773,0.596655553,3.279353587,-0.098107985,-0.077316486,0.497935859,-0.031201166,0
0.256662917,0.965098922,0.534682373,3.760180596,-1.398414859,-1.219339965,-0.923405223,1.235547536,0
0.323823725,0.997785158,0.611591504,3.081260203,0.500572071,0.143071453,0.840488557,-0.553082283,0
0.323263475,1.019821953,0.613308948,3.154770122,0.484730867,1.061598174,0.879877763,-0.35941888,0
0.350202098,1.005515762,0.692866069,2.871244254,1.246426481,0.465294632,2.70450261,-1.106373645,0
0.364332992,1.017478937,0.692367981,2.792716993,1.645980672,0.96393775,2.693079064,-1.313255337,0
0.29679394,1.035861405,0.614709439,3.490170338,-0.263701193,1.730146621,0.911997714,0.524199926,0
0.336999379,0.981749193,0.660198326,2.913207723,0.873116635,-0.525331642,1.95527519,-0.995820019,0
0.304500093,0.972659969,0.618230158,3.19428464,-0.045807981,-0.904184156,0.992744612,-0.255317067,0
0.32040751,0.910872143,0.662850525,2.842855159,0.403977811,-3.479593595,2.016102797,-1.181165302,0
0.3648143,1.025447048,0.639144571,2.810874043,1.659589787,1.296060576,1.472412031,-1.265420214,0
0.323263475,1.052280437,0.628911802,3.25517888,0.484730867,2.414516549,1.237725744,-0.094889931,0
